Код_товара	Название_позиции	Тип_товара	Цена	Валюта	Единица_измерения	Минимальный_объем_заказа	Оптовая_цена	Минимальный_заказ_опт	Ссылка_изображения	Наличие	Количество	Номер_группы	Название_группы	Адрес_подраздела	Возможность_поставки	Срок_поставки	Способ_упаковки	Уникальный_идентификатор	Идентификатор_товара	Идентификатор_подраздела	Идентификатор_группы	Производитель	Страна_производитель	Скидка	ID_группы_разновидностей	Метки	Продукт_на_сайте	Название_Характеристики	Измерение_Характеристики	Значение_Характеристики	Название_Характеристики	Измерение_Характеристики	Значение_Характеристики	Название_Характеристики	Измерение_Характеристики	Значение_Характеристики	Название_Характеристики	Измерение_Характеристики	Значение_Характеристики
11.046	Ремень 1262 J5 EL «Optibelt» черный	r	185	UAH	шт.				https://images.ua.prom.st/1081145863_w640_h640_img_20180227_145048.jpg, https://images.ua.prom.st/1081146077_w640_h640_img_20180227_145057.jpg	+		14610593	Ремни	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				660614602		64403		optibelt	Италия				https://mastermy.kiev.ua/p660614602-remen-1262-optibelt.html	Вид запчасти		Ремень	Состояние		новый						
11.038	Ремень 1268 H8 EL «Optibelt» черный	r	207	UAH	шт.				https://images.ua.prom.st/960293005_w640_h640_image.jpg	-		14610593	Ремни	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				607972771		64403		optibelt					https://mastermy.kiev.ua/p607972771-remen-1268-optibelt.html	Вид запчасти		Ремень	Состояние		новый						
11.007	Ремень 1270 J3 «Megadyne» желтый	r	105	UAH	шт.				https://images.ua.prom.st/855257514_w640_h640_013.jpg	+		14610593	Ремни	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				562420928		64403		Megadyne	Италия				https://mastermy.kiev.ua/p562420928-remen-1270-megadyne.html	Вид запчасти		Ремень	Состояние		новый						
11.005	Ремень 1270 J4 «Megadyne» желтый	r	105	UAH	шт.				https://images.ua.prom.st/852421112_w640_h640_image.jpg	+		14610593	Ремни	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				523805990		64403		Megadyne	Италия				https://mastermy.kiev.ua/p523805990-remen-1270-megadyne.html	Вид запчасти		Ремень	Состояние		новый						
11.012	"Ремень 1270 J5 ""Hutchinson"" черный"	r	126	UAH	шт.				https://images.ua.prom.st/1081167827_w640_h640_img_20180227_150250.jpg, https://images.ua.prom.st/1081168051_w640_h640_img_20180227_150259.jpg	-		14610593	Ремни	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				616540425		64403		HUTCHINSON					https://mastermy.kiev.ua/p616540425-remen-1270-hutchinson.html	Вид запчасти		Ремень	Состояние		новый						
11.016	Ремень 1270 J5 «Megadyne» желтый	r	115	UAH	шт.				https://images.ua.prom.st/855815150_w640_h640_011.jpg	+		14610593	Ремни	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				562718687		64403		Megadyne	Италия				https://mastermy.kiev.ua/p562718687-remen-1270-megadyne.html	Вид запчасти		Ремень	Состояние		новый						
11.021	Ремень 1275 J5 EL «Hutchinson»	r	151	UAH	шт.				https://images.ua.prom.st/1114881376_w640_h640_img_20180330_134416.jpg	+		14610593	Ремни	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				680715355		64403		Hutchinson	EU				https://mastermy.kiev.ua/p680715355-remen-1275-hutchinson.html	Вид запчасти		Ремень	Состояние		новый						
11.048	Ремень 1276 J4 EL «Hutchinson» черный	r	151	UAH	шт.				https://images.ua.prom.st/1081157448_w640_h640_img_20180227_145714.jpg, https://images.ua.prom.st/1081158001_w640_h640_img_20180227_145729.jpg	+		14610593	Ремни	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				662791676		64403		HUTCHINSON					https://mastermy.kiev.ua/p662791676-remen-1276-hutchinson.html	Вид запчасти		Ремень	Состояние		новый						
11.053	Ремень 1280 J5 EL «Hutchitson» черный	r	172	UAH	шт.				https://images.ua.prom.st/1114882813_w640_h640_img_20180330_134538.jpg	+		14610593	Ремни	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				680725300		64403		HUTCHINSON	EU				https://mastermy.kiev.ua/p680725300-remen-1280-hutchitson.html	Вид запчасти		Ремень	Состояние		новый						
11.015	"Ремень 1280 J6 EL ""Hutchinson"""	r	150	UAH	шт.				https://images.ua.prom.st/960296877_w640_h640_image.jpg	+		14610593	Ремни	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				607967471		64403		HUTCHINSON					https://mastermy.kiev.ua/p607967471-remen-1280-hutchinson.html	Вид запчасти		Ремень	Состояние		новый						
11.057	Ремень 1280 J6 EL «Megadyne» желтый	r	135	UAH	шт.				https://images.ua.prom.st/1168262526_w640_h640_img_20180515_153222.jpg, https://images.ua.prom.st/1168262805_w640_h640_img_20180515_153230.jpg	+		14610593	Ремни	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				703221455		64403		Megadyne	Италия				https://mastermy.kiev.ua/p703221455-remen-1280-megadyne.html	Вид запчасти		Ремень	Состояние		новый						
11.029	Ремень 1287 H8 EL «Hutchinson» черный	r	125	UAH	шт.				https://images.ua.prom.st/855845887_w640_h640_016.jpg	+		14610593	Ремни	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				562724319		64403		Hutchinson					https://mastermy.kiev.ua/p562724319-remen-1287-hutchinson.html	Вид запчасти		Ремень	Состояние		новый						
11.034	Ремень 1287 H8 EL «Megadyne» желтый	r	120	UAH	шт.				https://images.ua.prom.st/916513585_w640_h640_image.jpg	+		14610593	Ремни	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				587969509		64403		Megadyne					https://mastermy.kiev.ua/p587969509-remen-1287-megadyne.html	Вид запчасти		Ремень	Состояние		новый						
11.044	Ремень 1308 J5 EL «Megadyne» желтый	r	135	UAH	шт.				https://images.ua.prom.st/1043512273_w640_h640_img_20180125_172418.jpg, https://images.ua.prom.st/1043512065_w640_h640_img_20180125_172409.jpg	+		14610593	Ремни	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				619879872		64403							https://mastermy.kiev.ua/p619879872-remen-1308-megadyne.html												
11.008	"Ремень 1310 J5 EL ""Hutchinson"" черный"	r	139	UAH	шт.				https://images.ua.prom.st/960296268_w640_h640_image.jpg	-		14610593	Ремни	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				607955724		64403		HUTCHINSON					https://mastermy.kiev.ua/p607955724-remen-1310-hutchinson.html	Вид запчасти		Ремень	Состояние		новый						
11.054	Ремень 1316 J4 «Hutchitson» черный	r	135	UAH	шт.				https://images.ua.prom.st/1114900221_w640_h640_img_20180330_140036.jpg	+		14610593	Ремни	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				680728300		64403		HUTCHINSON	EU				https://mastermy.kiev.ua/p680728300-remen-1316-hutchitson.html	Вид запчасти		Ремень	Состояние		новый						
11.061	Ремень Ardo 1238 H7 EL «Megadyne» черный	r	133	UAH	шт.				https://images.ua.prom.st/1336291077_w640_h640_img_1752.jpg	+		14610593	Ремни	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				777310353		64403							https://mastermy.kiev.ua/p777310353-remen-ardo-1238.html												
11.011	Ремень клиновидный 3L493(он же Z-1250 ARDO черный)	r	95	UAH	шт.				https://images.ua.prom.st/916504160_w640_h640_image.jpg	+		14610593	Ремни	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				587962438		64403		ARDO					https://mastermy.kiev.ua/p587962438-remen-klinovidnyj-3l493on.html	Вид запчасти		Ремень	Состояние		новый						
	Ремонт плат линейки EVO-2  марок Indesit, Ariston.	s	150	UAH	шт.				https://images.ua.prom.st/994202497_w640_h640_505367614_1_64__n_ukrainka.jpg, https://images.ua.prom.st/994203591_w640_h640_blok1.jpg, https://images.ua.prom.st/994209169_w640_h640_4d120c_e29e00d__43f1b7dmv2.jpg	@		13914980	Корневая группа	https://prom.ua/Remont-stiralnyh-mashin				623556127		282326							https://mastermy.kiev.ua/p623556127-remont-plat-linejki.html	Срок выполнения	дн	2	Тип услуги		Ремонт электронныйх плат	Особенности услуги		Ремонт платы Indesit, Ariston			
	Ремонт плат управлений и модулей к стиральным машинам	s	150	UAH	шт.				https://images.ua.prom.st/904965830_w640_h640_plata.jpg	@		13914980	Корневая группа	https://prom.ua/Remont-stiralnyh-mashin				569219272		282326							https://mastermy.kiev.ua/p569219272-remont-plat-upravlenij.html	Срок выполнения	дн	2	Тип услуги		Ремонт	Особенности услуги		Послеремонтная гарантия			
_	Ремонт стиральных машин	s	200	UAH	шт.				https://images.ua.prom.st/535082491_w640_h640_img_720_auto.gif	@		13914980	Корневая группа	https://prom.ua/Remont-stiralnyh-mashin				363475453		282326							https://mastermy.kiev.ua/p363475453-remont-stiralnyh-mashin.html	Срок выполнения	дн	1	Тип услуги		Ремонт	Особенности услуги		Послеремонтная гарантия|Выезд на объект заказчика			
23.0001	Ручка Bosch Max 266751 не оригинал	r	137	UAH	шт.				https://images.ua.prom.st/988111614_w640_h640_img_20171129_162334.jpg, https://images.ua.prom.st/988111712_w640_h640_img_20171129_162341.jpg	+		23196209	Ручка двери(люка)	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				569209858		64403		Bosch					https://mastermy.kiev.ua/p569209858-ruchka-bosch-max.html	Состояние		Новое	Вид запчасти		Ручки люка, крючки, защелки						
23.0002	Ручка дверки (люка) Ardo и Whirlpool квадратная	r	75	UAH	шт.				https://images.ua.prom.st/1194943218_w640_h640_img_20180606_134232.jpg, https://images.ua.prom.st/1194943249_w640_h640_img_20180606_134239.jpg	+		23196209	Ручка двери(люка)	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				569210005		64403		Ardo					https://mastermy.kiev.ua/p569210005-ruchka-dverki-lyuka.html	Вид запчасти		Ручки люка, крючки, защелки	Состояние		новый						
23.0004	Ручка дверки (люка) Gorenje 333855	r	142	UAH	шт.				https://images.ua.prom.st/986968207_w640_h640_img_20171128_161738.jpg, https://images.ua.prom.st/986968182_w640_h640_img_20171128_161746.jpg	-		23196209	Ручка двери(люка)	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				569210856		64403		Gorenje					https://mastermy.kiev.ua/p569210856-ruchka-dverki-lyuka.html	Вид запчасти		Ручки, кнопки переключения программ	Состояние		новый						
23.0005	Ручка дверки (люка) Indesit EWO 2 Original	r	84	UAH	шт.				https://images.ua.prom.st/986952870_w640_h640_img_20171128_160301.jpg, https://images.ua.prom.st/986953222_w640_h640_img_20171128_160324.jpg	+		23196209	Ручка двери(люка)	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				569212612		64403		INDESIT					https://mastermy.kiev.ua/p569212612-ruchka-dverki-lyuka.html	Вид запчасти		Ручки, кнопки переключения программ	Состояние		новый						
23.0006	Ручка дверки (люка) Indesit EWO 2 не оригинал	r	60	UAH	шт.				https://images.ua.prom.st/988115312_w640_h640_img_20171129_162720.jpg, https://images.ua.prom.st/988115676_w640_h640_img_20171129_162740.jpg	+		23196209	Ручка двери(люка)	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				569213747		64403		INDESIT					https://mastermy.kiev.ua/p569213747-ruchka-dverki-lyuka.html	Вид запчасти		Ручки, кнопки переключения программ	Состояние		новый						
23.0007	Ручка дверки (люка) LG	r	45	UAH	шт.				https://images.ua.prom.st/986949943_w640_h640_img_20171128_155955.jpg, https://images.ua.prom.st/986949545_w640_h640_img_20171128_155935.jpg	+		23196209	Ручка двери(люка)	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				569216084		64403		LG					https://mastermy.kiev.ua/p569216084-ruchka-dverki-lyuka.html	Вид запчасти		Ручки, кнопки переключения программ	Состояние		новый						
23.0008	Ручка дверки (люка) Samsung DC64-00561A	r	72	UAH	шт.				https://images.ua.prom.st/988118808_w640_h640_img_20171129_163023.jpg, https://images.ua.prom.st/988119124_w640_h640_img_20171129_163033.jpg	-		23196209	Ручка двери(люка)	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				569217270		64403		SAMSUNG 					https://mastermy.kiev.ua/p569217270-ruchka-dverki-lyuka.html	Вид запчасти		Ручки, кнопки переключения программ	Состояние		новый						
23.0016	Ручка дверки (люка) Samsung DC64-00773B	r	315	UAH	шт.				https://images.ua.prom.st/1168233500_w640_h640_img_20180515_151741.jpg, https://images.ua.prom.st/1168232960_w640_h640_img_20180515_151721.jpg	+		23196209	Ручка двери(люка)	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				703259006		64403		SAMSUNG					https://mastermy.kiev.ua/p703259006-ruchka-dverki-lyuka.html	Вид запчасти		Ручки люка, крючки, защелки	Состояние		новый						
23.0017	Ручка дверки (люка) Атлант 775333100100	r	52	UAH	шт.				https://images.ua.prom.st/1194943686_w640_h640_img_20180606_134302.jpg, https://images.ua.prom.st/1194944007_w640_h640_img_20180606_134322.jpg, https://images.ua.prom.st/1194943904_w640_h640_img_20180606_134314.jpg	+		23196209	Ручка двери(люка)	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				718536124		64403		Атлант					https://mastermy.kiev.ua/p718536124-ruchka-dverki-lyuka.html	Вид запчасти		Ручки люка, крючки, защелки	Состояние		новый						
23.0018	Ручка дверки (люка) совместимая с Ardo 719007200	r	126	UAH	шт.				https://images.ua.prom.st/1216604396_w640_h640_img_20180625_121706.jpg, https://images.ua.prom.st/1216604563_w640_h640_img_20180625_121723.jpg	+		23196209	Ручка двери(люка)	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				727974455		64403		ARDO					https://mastermy.kiev.ua/p727974455-ruchka-dverki-lyuka.html	Вид запчасти		Ручки люка, крючки, защелки	Состояние		новый						
23.0010	Ручка переключения программ Whirlpool 481241458306	r	165	UAH	шт.				https://images.ua.prom.st/988121320_w640_h640_img_20171129_163222.jpg, https://images.ua.prom.st/988121156_w640_h640_img_20171129_163213.jpg	-		23196209	Ручка двери(люка)	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				569218009		64403		Whirpool 					https://mastermy.kiev.ua/p569218009-ruchka-pereklyucheniya-programm.html	Вид запчасти		Ручки, кнопки переключения программ	Состояние		новый						
10.0078	Сальник 21*40*10 SKL	r	40	UAH	шт.				https://images.ua.prom.st/1114848949_w640_h640_img_20180330_131026.jpg, https://images.ua.prom.st/1114849095_w640_h640_img_20180330_131033.jpg	+		14610575	Сальник	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				674259964		64403							https://mastermy.kiev.ua/p674259964-salnik-214010-skl.html												
10.0001	Сальник 21*40*7	r	42	UAH	шт.				https://images.ua.prom.st/778098540_w640_h640_salnik_21_h40h7_wlk.jpg	-		14610575	Сальник	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				390814212		64403		WLK					https://mastermy.kiev.ua/p390814212-salnik-21407.html	Вид запчасти		Сальник	Состояние		новый						
10.0079	Сальник 21*40*7 SKL	r	21	UAH	шт.				https://images.ua.prom.st/1114864112_w640_h640_img_20180330_132714.jpg, https://images.ua.prom.st/1114864238_w640_h640_img_20180330_132721.jpg	+		14610575	Сальник	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				674260693		64403		SKL	Китай				https://mastermy.kiev.ua/p674260693-salnik-21407-skl.html	Вид запчасти		Сальник	Состояние		новый						
10.0084	Сальник 22*40*10 SKL	r	19	UAH	шт.				https://images.ua.prom.st/1143889158_w640_h640_img_20180424_112251.jpg, https://images.ua.prom.st/1143888879_w640_h640_img_20180424_112232.jpg	+		14610575	Сальник	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				691904247		64403		SKL	Китай				https://mastermy.kiev.ua/p691904247-salnik-224010-skl.html	Вид запчасти		Сальник	Состояние		новый						
